Is_Tutor,Country ID,1stTeachingLanguage,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
1,CO,english,6,spanish,7,,,,,,,,,,,,,french,5,italian,2,portuguese,2,,,,,,,,,,,,,2019-04-23T08:27:00+00:00,570,1,400,700,,
0,US,english,7,,,,,,,,,,,,,,,chinese,1,french,4,gaelic(irish),2,russian,1,spanish,1,,,,,,,,,2020-05-11T05:00:34+00:00,117,1,300,1000,,
1,GB,english,7,,,,,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2019-03-22T16:03:25+00:00,150,0,0,1500,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,german,1,,,,,,,,,,,,,,,2020-01-02T11:11:29+00:00,484,1,300,700,,
1,TR,english,6,turkish,7,,,,,,,,,,,,,arabic,2,spanish,1,,,,,,,,,,,,,,,2019-04-18T13:27:35+00:00,275,1,100,995,,
1,ES,spanish,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-03-12T14:42:30+00:00,147,1,950,2000,,
1,GB,english,7,,,,,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2019-03-15T14:22:58+00:00,987,0,100,1800,,
0,FR,french,7,,,,,,,,,,,,,,,english,3,spanish,3,,,,,,,,,,,,,,,2019-09-13T09:07:45+00:00,385,1,500,2000,,
1,VE,english,6,spanish,7,,,,,,,,,,,,,russian,3,,,,,,,,,,,,,,,,,2019-06-11T09:45:38+00:00,314,1,500,800,,
1,US,english,7,,,,,,,,,,,,,,,catalan,3,dutch,1,french,3,spanish,5,,,,,,,,,,,2019-03-18T10:18:44+00:00,1100,1,800,1500,,
1,GR,greek,7,,,,,,,,,,,,,,,english,5,italian,5,,,,,,,,,,,,,,,2019-06-13T14:17:19+00:00,157,1,100,1500,,
0,IT,italian,7,,,,,,,,,,,,,,,english,4,french,2,german,1,portuguese,6,spanish,2,,,,,,,,,2019-05-15T11:01:25+00:00,1124,1,100,1500,,
1,US,english,7,spanish,7,,,,,,,,,,,,,chinese,1,french,2,german,2,italian,6,other,1,portuguese,6,russian,1,,,,,2019-12-17T05:39:38+00:00,642,1,500,700,,
1,AT,german,7,,,,,,,,,,,,,,,english,5,french,2,spanish,1,turkish,2,,,,,,,,,,,2019-03-19T10:42:15+00:00,1539,1,400,1400,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,japanese,6,korean,3,,,,,,,,,,,,,2020-06-15T08:24:07+00:00,0,1,700,1500,,
0,JP,japanese,7,,,,,,,,,,,,,,,spanish,1,english,5,,,,,,,,,,,,,,,2020-03-27T04:01:41+00:00,175,1,1000,2100,,
1,FR,french,7,,,,,,,,,,,,,,,chinese,4,english,5,italian,3,spanish,3,,,,,,,,,,,2019-06-04T10:05:17+00:00,1206,1,600,900,,
0,ZA,english,7,,,,,,,,,,,,,,,korean,1,spanish,1,,,,,,,,,,,,,,,2019-03-22T15:39:48+00:00,28,1,500,1000,,
0,GB,english,7,,,,,,,,,,,,,,,japanese,5,,,,,,,,,,,,,,,,,2019-06-07T10:27:59+00:00,733,1,700,1800,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,5,spanish,1,,,,,,,,,,,,,,,2019-11-18T07:53:00+00:00,561,1,500,700,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-04-23T08:43:53+00:00,1983,1,475,950,,
1,ZA,english,7,,,,,,,,,,,,,,,german,3,,,,,,,,,,,,,,,,,2020-04-14T11:32:38+00:00,485,1,450,1000,,
0,US,english,7,,,,,,,,,,,,,,,french,1,,,,,,,,,,,,,,,,,2020-01-17T03:41:12+00:00,630,1,300,800,,
0,EG,arabic(egyptian),7,arabic(modernstandard),7,,,,,,,,,,,,,english,5,french,1,russian,5,spanish,2,,,,,,,,,,,2020-04-21T11:31:33+00:00,58,1,500,1000,,
1,GB,english,7,,,,,,,,,,,,,,,spanish,6,,,,,,,,,,,,,,,,,2019-12-24T09:57:19+00:00,519,1,450,1100,,
0,JP,japanese,7,,,,,,,,,,,,,,,english,4,spanish,4,,,,,,,,,,,,,,,2020-05-15T04:01:10+00:00,92,1,600,1000,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-09-27T18:18:56+00:00,45,1,200,1000,,
1,FR,french,7,,,,,,,,,,,,,,,czech,1,english,5,spanish,4,swedish,2,,,,,,,,,,,2019-05-21T14:23:48+00:00,594,1,468,900,,
1,TR,english,6,turkish,7,,,,,,,,,,,,,polish,3,spanish,2,,,,,,,,,,,,,,,2019-03-26T11:41:00+00:00,226,1,380,800,,
1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,kurdish,5,,,,,,,,,,,,,,,,,2019-04-11T09:23:31+00:00,531,1,300,450,,
1,VE,spanish,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2019-04-23T08:21:37+00:00,1057,1,300,650,,
0,DE,english,6,german,7,spanish,6,,,,,,,,,,,italian,7,portuguese,3,,,,,,,,,,,,,,,2020-04-28T11:48:12+00:00,210,1,300,1000,,
0,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,english,5,,,,,,,,,,,,,,,2020-03-23T04:06:36+00:00,69,1,800,1500,,
0,CO,spanish,7,,,,,,,,,,,,,,,english,5,turkish,4,,,,,,,,,,,,,,,2020-04-28T06:59:56+00:00,120,1,400,1000,,
0,GB,english,7,,,,,,,,,,,,,,,chinese,1,french,6,german,3,italian,2,spanish,2,swedish,1,thai,6,,,,,2019-08-09T17:24:55+00:00,844,1,800,1700,,
1,UA,english,6,,,,,,,,,,,,,,,french,2,german,4,polish,3,russian,5,ukrainian,5,,,,,,,,,2020-04-17T07:34:21+00:00,1,1,400,1200,,
1,DE,german,7,,,,,,,,,,,,,,,polish,2,armenian,2,english,6,french,4,greek,4,italian,4,spanish,3,turkish,2,,,2019-04-09T09:09:43+00:00,204,1,600,1800,,
0,GB,english,7,,,,,,,,,,,,,,,french,1,german,3,polish,1,,,,,,,,,,,,,2019-05-03T14:40:44+00:00,191,1,1100,1200,,
1,HU,english,7,hungarian,7,,,,,,,,,,,,,dutch,4,italian,4,,,,,,,,,,,,,,,2020-05-18T08:19:53+00:00,22,1,400,1100,,
0,GB,english,7,,,,,,,,,,,,,,,italian,1,,,,,,,,,,,,,,,,,2020-04-23T11:18:10+00:00,7,1,400,1200,,
1,GB,english,7,,,,,,,,,,,,,,,chinese,4,french,3,spanish,5,,,,,,,,,,,,,2019-04-19T14:16:59+00:00,2304,1,550,900,,
0,RO,french,6,,,,,,,,,,,,,,,romanian,7,,,,,,,,,,,,,,,,,2020-04-27T11:54:17+00:00,32,1,1000,1400,,
1,CN,chinese,7,,,,,,,,,,,,,,,chinese(hokkien),6,english,4,japanese,1,spanish,1,,,,,,,,,,,2019-06-26T11:16:05+00:00,716,1,500,1100,,
0,NL,dutch,7,,,,,,,,,,,,,,,chinese,1,english,5,spanish,2,,,,,,,,,,,,,2019-04-18T13:06:09+00:00,928,1,850,1650,,
1,DE,english,6,german,7,,,,,,,,,,,,,french,3,italian,6,spanish,3,,,,,,,,,,,,,2019-04-16T10:22:05+00:00,206,1,700,1000,,
1,IT,italian,7,spanish,6,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-04-18T12:18:21+00:00,72,1,400,1200,,
1,FR,french,7,,,,,,,,,,,,,,,english,4,italian,1,russian,1,,,,,,,,,,,,,2020-01-20T02:25:30+00:00,230,1,680,1200,,
1,FR,french,7,,,,,,,,,,,,,,,english,6,spanish,2,,,,,,,,,,,,,,,2019-06-25T09:23:36+00:00,77,1,500,1500,,
1,RU,russian,7,,,,,,,,,,,,,,,english,5,korean,3,,,,,,,,,,,,,,,2019-10-25T10:50:47+00:00,138,0,400,600,,
0,JP,japanese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-06T03:24:52+00:00,52,1,400,1500,,
0,KR,korean,7,,,,,,,,,,,,,,,english,6,mon,6,,,,,,,,,,,,,,,2019-05-14T13:31:51+00:00,1011,1,300,1400,,
1,PL,english,7,polish,7,,,,,,,,,,,,,chinese,3,chinese(cantonese),1,german,4,russian,1,swahili,1,,,,,,,,,2020-02-12T12:36:55+00:00,113,1,300,900,,
1,JO,arabic,7,arabic(levantine),7,,,,,,,,,,,,,arabic(maghrebi),3,arabic(modernstandard),7,english,6,,,,,,,,,,,,,2019-04-25T10:31:42+00:00,538,1,500,1300,,
0,PH,english,7,filipino(tagalog),7,,,,,,,,,,,,,chinese,1,,,,,,,,,,,,,,,,,2019-05-06T09:30:23+00:00,1497,1,900,900,,
0,IT,english,6,german,6,italian,7,,,,,,,,,,,danish,1,french,4,spanish,2,,,,,,,,,,,,,2019-06-26T11:37:21+00:00,699,1,950,1050,,
1,TR,turkish,7,,,,,,,,,,,,,,,english,5,spanish,4,,,,,,,,,,,,,,,2020-06-01T11:34:16+00:00,3,1,100,800,,
1,ES,english,6,spanish,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07T10:03:17+00:00,286,0,500,1100,,
1,VE,spanish,7,,,,,,,,,,,,,,,english,4,italian,1,other,1,,,,,,,,,,,,,2019-10-23T06:40:11+00:00,420,1,400,700,,
0,GB,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2020-03-24T04:01:41+00:00,297,1,700,1000,,
1,DE,english,6,french,6,german,7,spanish,6,,,,,,,,,hebrew,3,,,,,,,,,,,,,,,,,2019-05-21T14:18:32+00:00,1131,1,1500,2000,,
1,DE,german,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-09-27T18:18:54+00:00,736,1,500,1400,,
0,IT,italian,7,,,,,,,,,,,,,,,english,4,french,3,hindi,3,other,1,portuguese,1,spanish,5,urdu,1,,,,,2020-02-27T11:02:53+00:00,197,1,350,1300,,
0,IT,italian,7,,,,,,,,,,,,,,,english,3,japanese,1,spanish,3,,,,,,,,,,,,,2020-04-13T11:26:02+00:00,108,1,600,1000,,
0,IE,english,7,,,,,,,,,,,,,,,dutch,7,french,3,gaelic(irish),3,german,3,portuguese,2,,,,,,,,,2020-05-19T11:09:34+00:00,129,1,300,1400,,
1,ID,indonesian,7,javanese,7,,,,,,,,,,,,,english,5,french,5,other,1,,,,,,,,,,,,,2019-05-16T14:22:49+00:00,78,1,500,1000,,
0,ZA,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2019-05-24T10:07:24+00:00,18,1,200,1500,,
1,ES,english,6,spanish,7,,,,,,,,,,,,,french,2,portuguese,2,,,,,,,,,,,,,,,2020-02-07T07:16:45+00:00,448,1,350,1200,,
0,US,english,7,,,,,,,,,,,,,,,hebrew,2,,,,,,,,,,,,,,,,,2020-04-23T03:26:13+00:00,83,1,500,1500,,
0,FR,french,7,,,,,,,,,,,,,,,english,5,german,3,greek,2,italian,4,polish,2,portuguese,3,russian,3,spanish,4,,,2019-05-28T12:29:15+00:00,1286,1,1300,2300,,
0,IT,italian,7,,,,,,,,,,,,,,,english,3,french,4,,,,,,,,,,,,,,,2020-02-20T14:15:54+00:00,24,1,300,1500,,
1,FR,french,7,,,,,,,,,,,,,,,english,4,italian,4,portuguese,4,spanish,3,,,,,,,,,,,2019-06-04T10:04:59+00:00,986,1,1000,2000,,
1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,3,german,5,,,,,,,,,,,,,2020-03-21T02:13:26+00:00,150,1,300,800,,
0,US,english,7,,,,,,,,,,,,,,,chinese,1,french,1,russian,7,ukrainian,7,,,,,,,,,,,2020-04-14T10:18:04+00:00,25,1,600,1700,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-05-21T13:59:08+00:00,1208,1,400,1300,,
0,US,english,7,,,,,,,,,,,,,,,german,5,spanish,4,,,,,,,,,,,,,,,2019-07-16T08:43:10+00:00,115,1,650,1400,,
1,RU,russian,7,,,,,,,,,,,,,,,english,4,german,1,spanish,2,,,,,,,,,,,,,2019-05-29T17:01:17+00:00,324,1,300,650,,
0,PL,english,6,polish,7,,,,,,,,,,,,,arabic,5,german,3,greek,1,russian,3,slovak,5,spanish,4,,,,,,,2019-09-07T11:47:58+00:00,199,1,850,2050,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-04-21T07:18:00+00:00,123,1,600,1600,,
1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,5,hausa,2,russian,6,spanish,6,ukrainian,7,,,,,,,2019-09-30T11:26:16+00:00,498,1,1000,2100,,
0,GB,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2019-06-26T11:08:09+00:00,1358,0,0,2000,,
1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-25T09:44:00+00:00,698,1,200,400,,
0,LT,english,6,,,,,,,,,,,,,,,lithuanian,7,russian,1,spanish,1,,,,,,,,,,,,,2020-04-29T12:01:37+00:00,56,1,400,1000,,
0,IT,italian,7,,,,,,,,,,,,,,,english,4,german,4,spanish,5,,,,,,,,,,,,,2019-09-30T11:26:15+00:00,91,1,100,1500,,
1,CO,spanish,7,,,,,,,,,,,,,,,english,2,french,3,,,,,,,,,,,,,,,2019-05-28T12:16:46+00:00,1091,1,400,770,,
1,ZA,english,7,,,,,,,,,,,,,,,chinese,4,korean,2,,,,,,,,,,,,,,,2020-04-28T12:01:20+00:00,184,1,200,1000,,
1,NL,dutch,7,english,6,,,,,,,,,,,,,portuguese,1,spanish,4,,,,,,,,,,,,,,,2019-11-27T02:26:08+00:00,504,1,400,900,,
1,KR,english,6,korean,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-28T12:41:06+00:00,1137,1,600,1300,,
0,PY,english,6,german,7,spanish,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-25T09:25:02+00:00,644,1,500,2200,,
1,PH,english,7,,,,,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2019-05-31T14:43:07+00:00,1223,1,800,1150,,
1,PL,polish,7,,,,,,,,,,,,,,,czech,2,english,5,german,1,italian,5,russian,1,,,,,,,,,2020-04-16T11:05:53+00:00,47,1,200,700,,
0,LB,arabic,7,,,,,,,,,,,,,,,english,3,french,4,,,,,,,,,,,,,,,2020-02-14T09:18:21+00:00,71,1,600,2000,,
0,IT,english,6,italian,7,,,,,,,,,,,,,spanish,4,,,,,,,,,,,,,,,,,2020-04-22T11:24:26+00:00,58,1,500,1300,,
1,US,english,7,,,,,,,,,,,,,,,german,3,other,1,serbian,4,,,,,,,,,,,,,2019-09-06T13:22:40+00:00,727,1,400,950,,
0,CN,chinese,7,,,,,,,,,,,,,,,chinese(cantonese),3,english,5,,,,,,,,,,,,,,,2019-06-19T09:26:46+00:00,4,1,500,1600,,
0,JP,japanese,7,,,,,,,,,,,,,,,english,5,thai,2,,,,,,,,,,,,,,,2019-06-11T10:11:20+00:00,100,1,700,1600,,
0,GB,english,7,,,,,,,,,,,,,,,korean,1,,,,,,,,,,,,,,,,,2020-02-10T14:21:12+00:00,181,1,600,1200,,
1,TR,turkish,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2020-05-28T09:26:10+00:00,12,1,200,700,,
0,GB,english,7,,,,,,,,,,,,,,,dutch,1,french,7,italian,2,spanish,6,,,,,,,,,,,2019-07-08T10:22:05+00:00,461,1,400,2200,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,2,german,4,other,1,,,,,,,,,,,,,2019-08-10T17:31:23+00:00,615,1,600,1000,,
0,ZM,english,7,spanish,7,,,,,,,,,,,,,french,4,italian,3,,,,,,,,,,,,,,,2020-04-09T10:59:01+00:00,221,1,200,1000,,
0,GB,english,7,,,,,,,,,,,,,,,french,2,german,4,italian,1,spanish,5,,,,,,,,,,,2020-04-17T07:25:38+00:00,227,1,800,1600,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,4,japanese,4,other,1,,,,,,,,,,,,,2020-01-14T09:29:45+00:00,222,1,300,850,,
1,TW,chinese,7,chinese(taiwanese),7,,,,,,,,,,,,,chinese(hokkien),7,english,5,french,3,korean,5,other,1,,,,,,,,,2019-06-12T12:26:49+00:00,802,1,700,1150,78,B2
1,GB,english,7,,,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2019-07-09T14:48:39+00:00,175,1,625,1600,,
0,FR,french,7,,,,,,,,,,,,,,,english,6,malayalam,1,other,1,spanish,1,,,,,,,,,,,2019-06-18T07:52:30+00:00,202,1,1000,1800,,
1,US,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2019-06-21T12:42:03+00:00,424,1,700,1420,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2019-07-09T15:40:40+00:00,501,1,500,1200,,
1,FR,english,6,french,7,,,,,,,,,,,,,korean,1,portuguese,7,,,,,,,,,,,,,,,2019-08-10T17:49:29+00:00,871,1,550,1390,,
1,LB,arabic,7,arabic(levantine),7,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2019-06-19T09:52:18+00:00,281,1,800,1500,,
1,US,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2019-07-04T12:16:39+00:00,1679,1,900,1900,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2019-06-18T08:00:28+00:00,632,1,1500,2400,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,2,portuguese,3,spanish,4,,,,,,,,,,,,,2020-05-11T05:08:40+00:00,35,0,200,650,,
1,ES,catalan,7,latin,6,spanish,7,,,,,,,,,,,english,5,french,4,other,1,,,,,,,,,,,,,2019-06-27T14:38:30+00:00,24,1,500,1700,,
1,MA,arabic,7,,,,,,,,,,,,,,,arabic(maghrebi),7,chinese,5,english,6,french,5,japanese,2,,,,,,,,,2020-05-04T13:47:18+00:00,8,1,300,600,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,2,french,3,portuguese,5,,,,,,,,,,,,,2020-03-28T03:52:50+00:00,108,1,100,1600,,
0,GB,english,7,,,,,,,,,,,,,,,french,3,russian,1,spanish,1,,,,,,,,,,,,,2019-08-05T18:50:14+00:00,525,1,800,2400,,
1,ES,basque,7,spanish,7,,,,,,,,,,,,,english,5,french,1,greek,1,italian,4,ladin,7,latin,3,portuguese,1,,,,,2019-10-15T03:56:12+00:00,449,1,400,1500,,
1,TM,russian,7,turkmen,7,,,,,,,,,,,,,chinese,1,english,3,turkish,3,uzbek,2,,,,,,,,,,,2019-07-11T15:26:29+00:00,57,1,100,400,,
1,CZ,czech,7,english,6,,,,,,,,,,,,,finnish,1,italian,1,russian,1,spanish,4,,,,,,,,,,,2019-12-23T06:29:27+00:00,230,1,300,745,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,4,japanese,1,,,,,,,,,,,,,,,2019-11-28T06:48:41+00:00,769,1,500,1100,,
1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,french,1,turkish,1,,,,,,,,,,,,,,,2020-02-20T07:50:50+00:00,26,1,300,470,,
1,GB,english,7,,,,,,,,,,,,,,,arabic(egyptian),1,spanish,1,,,,,,,,,,,,,,,2020-05-06T11:19:14+00:00,61,1,400,1300,,
1,AR,spanish,7,,,,,,,,,,,,,,,english,3,korean,1,,,,,,,,,,,,,,,2020-05-04T03:00:19+00:00,52,1,300,500,,
0,US,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2019-07-15T12:57:34+00:00,1097,1,1000,2000,,
1,ZA,english,7,,,,,,,,,,,,,,,german,1,,,,,,,,,,,,,,,,,2019-07-09T14:48:39+00:00,993,1,450,650,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,hebrew,1,,,,,,,,,,,,,,,2019-07-30T15:05:48+00:00,159,1,400,1100,,
0,US,english,7,,,,,,,,,,,,,,,french,6,german,5,italian,1,,,,,,,,,,,,,2020-04-17T10:39:09+00:00,179,1,800,2000,,
1,SY,arabic,7,arabic(levantine),7,arabic(modernstandard),7,,,,,,,,,,,english,5,japanese,3,russian,1,turkish,3,,,,,,,,,,,2019-11-07T02:18:50+00:00,976,1,400,800,,
0,FR,french,7,,,,,,,,,,,,,,,english,4,portuguese,4,,,,,,,,,,,,,,,2019-09-06T13:39:37+00:00,19,1,900,1400,,
0,GB,english,7,,,,,,,,,,,,,,,french,1,german,1,spanish,3,,,,,,,,,,,,,2019-09-27T18:18:44+00:00,81,1,500,2000,,
1,US,english,7,,,,,,,,,,,,,,,chinese,1,french,4,spanish,4,,,,,,,,,,,,,2019-07-12T17:02:38+00:00,54,1,420,1000,,
1,GB,english,7,,,,,,,,,,,,,,,romanian,1,spanish,1,,,,,,,,,,,,,,,2019-10-14T04:05:01+00:00,317,1,500,975,,
1,RU,russian,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-02-17T15:38:32+00:00,156,1,500,1000,,
0,US,english,7,,,,,,,,,,,,,,,french,2,spanish,1,,,,,,,,,,,,,,,2020-04-01T03:26:51+00:00,595,1,200,900,,
0,CO,spanish,7,,,,,,,,,,,,,,,english,5,french,4,portuguese,1,,,,,,,,,,,,,2019-08-14T14:10:43+00:00,478,1,750,1500,,
1,DE,german,7,,,,,,,,,,,,,,,chinese,4,english,6,spanish,3,,,,,,,,,,,,,2019-11-18T07:58:32+00:00,275,1,800,3100,,
0,AR,spanish,7,,,,,,,,,,,,,,,english,5,french,3,italian,5,other,1,portuguese,3,,,,,,,,,2019-07-30T14:30:48+00:00,268,1,500,1200,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2019-09-04T10:46:27+00:00,654,1,500,2000,,
1,KR,korean,7,,,,,,,,,,,,,,,english,4,japanese,1,,,,,,,,,,,,,,,2019-08-13T11:53:49+00:00,498,1,800,1500,,
0,IR,english,6,persian(farsi),7,,,,,,,,,,,,,arabic,2,french,3,,,,,,,,,,,,,,,2019-07-27T11:35:10+00:00,50,1,200,1000,,
1,DE,english,6,german,7,,,,,,,,,,,,,bosnian,1,croatian,1,romanian,1,serbian,1,,,,,,,,,,,2019-09-13T09:01:20+00:00,179,1,600,1200,,
1,ZA,english,7,,,,,,,,,,,,,,,zulu,2,,,,,,,,,,,,,,,,,2019-07-29T14:08:29+00:00,1777,1,450,650,,
1,RU,russian,7,,,,,,,,,,,,,,,english,6,spanish,3,,,,,,,,,,,,,,,2020-03-02T07:30:43+00:00,191,1,350,525,,
1,ZA,english,6,zulu,7,,,,,,,,,,,,,signlanguage(other),1,sotho,4,spanish,1,xhosa,5,,,,,,,,,,,2020-02-04T14:15:47+00:00,167,1,400,600,,
1,KR,korean,7,,,,,,,,,,,,,,,english,3,kazakh,1,russian,2,,,,,,,,,,,,,2019-12-09T07:53:54+00:00,540,1,700,1400,,
1,IN,telugu,7,,,,,,,,,,,,,,,english,6,hindi,3,konkani,1,other,1,tamil,5,,,,,,,,,2020-02-19T08:15:44+00:00,309,1,100,900,,
1,LA,lao,7,,,,,,,,,,,,,,,english,5,other,1,thai,5,,,,,,,,,,,,,2019-08-01T10:49:56+00:00,407,0,100,1200,,
1,CN,chinese,7,,,,,,,,,,,,,,,english,3,japanese,1,,,,,,,,,,,,,,,2019-08-27T10:53:55+00:00,12,1,300,1200,,
0,KR,english,6,korean,7,,,,,,,,,,,,,german,3,,,,,,,,,,,,,,,,,2019-08-10T17:38:37+00:00,200,1,1300,3000,,
1,MX,spanish,7,,,,,,,,,,,,,,,english,4,vietnamese,1,,,,,,,,,,,,,,,2019-08-07T13:34:44+00:00,1006,1,700,1350,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2020-05-11T05:28:38+00:00,31,1,700,1300,,
1,JP,japanese,7,,,,,,,,,,,,,,,english,4,other,1,,,,,,,,,,,,,,,2019-08-10T17:31:22+00:00,286,0,100,600,,
1,CZ,czech,7,,,,,,,,,,,,,,,chinese,3,danish,3,english,5,spanish,4,,,,,,,,,,,2019-09-07T13:07:16+00:00,175,1,500,1250,,
1,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,4,,,,,,,,,,,,,,,2019-10-30T09:42:05+00:00,537,1,699,699,,
1,IT,italian,7,,,,,,,,,,,,,,,english,3,spanish,1,,,,,,,,,,,,,,,2020-01-21T08:21:53+00:00,136,1,250,699,,
1,ES,spanish,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-08-27T11:05:59+00:00,738,1,100,900,,
0,FR,french,7,,,,,,,,,,,,,,,english,5,japanese,2,other,1,spanish,2,,,,,,,,,,,2019-08-10T17:42:04+00:00,450,0,0,2400,,
0,CZ,czech,7,english,6,,,,,,,,,,,,,german,1,other,1,spanish,4,,,,,,,,,,,,,2019-08-24T14:01:24+00:00,165,1,500,1300,,
0,BR,portuguese,7,,,,,,,,,,,,,,,english,3,other,1,spanish,6,,,,,,,,,,,,,2020-03-28T03:59:15+00:00,74,1,500,950,,
0,IT,italian,7,,,,,,,,,,,,,,,english,5,french,3,german,2,other,1,spanish,6,,,,,,,,,2019-08-10T18:45:12+00:00,661,1,800,1650,,
1,EG,arabic,7,arabic(egyptian),7,arabic(modernstandard),7,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-08-10T19:03:16+00:00,141,1,500,700,,
1,FR,french,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2019-10-16T03:12:37+00:00,626,1,800,1495,,
1,MM,burmese,7,tamil,7,,,,,,,,,,,,,english,6,hindi,3,spanish,2,,,,,,,,,,,,,2019-09-07T13:07:11+00:00,446,1,100,800,,
0,US,arabic,7,arabic(egyptian),7,arabic(gulf),7,arabic(levantine),7,arabic(modernstandard),7,english,7,,,,,french,3,german,3,turkish,4,,,,,,,,,,,,,2019-08-22T13:32:52+00:00,651,0,3000,5600,,
0,IT,italian,7,,,,,,,,,,,,,,,english,5,french,3,spanish,3,,,,,,,,,,,,,2019-09-06T14:08:50+00:00,732,1,1000,2200,,
1,ZA,english,7,,,,,,,,,,,,,,,other,1,,,,,,,,,,,,,,,,,2020-04-17T07:33:37+00:00,21,0,400,600,,
0,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,3,portuguese,3,,,,,,,,,,,,,2019-09-19T02:12:19+00:00,721,1,1000,2250,,
0,KR,korean,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-09-06T13:28:53+00:00,661,1,800,1900,,
1,MX,spanish,7,,,,,,,,,,,,,,,english,1,,,,,,,,,,,,,,,,,2019-08-21T15:57:27+00:00,761,1,400,800,,
0,NL,dutch,7,,,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2019-08-24T14:01:19+00:00,635,1,1000,2000,,
