User_ID,Is_Tutor,Country ID,1stTeaching Language,1stTeachingLevel,2ndTeachingLanguage,2ndTeachingLevel,3rdTeachingLanguage,3rdTeachingLevel,4thTeachingLanguage,4thTeachingLevel,5thTeachingLanguage,5thTeachingLevel,6thTeachingLanguage,6thTeachingLevel,7thTeachingLanguage,7thTeachingLevel,8thTeachingLangauge,8thTeachingLevel,1stAlsoSpeaks,1stAlsoLevel,2ndAlsoSpeaks,2ndAlsoLevel,3rdAlsoSpeaks,3rdAlsoLevel,4thAlsoSpeaks,4thAlsoLevel,5thAlsoSpeaks,5thAlsoLevel,6thAlsoSpeaks,6thAlsoLevel,7thAlsoSpeaks,7thAlsoLevel,8thAlsoSpeaks,8thAlsoLevel,9thAlsoSpeaks,9thAlsoLevel,Signed_Up,Total_Sessions,Has_Trial,Trial_Price,Min_Price,Exam_Score,Level
5941597,1,IT,italian,7,neapolitan(napoletano),7,,,,,,,,,,,,,english,5,french,1,portuguese,1,spanish,5,,,,,,,,,,,2019-02-21T10:37:44+00:00,176,1,600,1000,,
5942101,0,KR,korean,7,,,,,,,,,,,,,,,english,6,indonesian,4,,,,,,,,,,,,,,,2019-10-28T11:52:00+00:00,492,1,900,1800,,
5943533,0,ES,spanish,7,,,,,,,,,,,,,,,english,5,french,2,,,,,,,,,,,,,,,2019-11-05T03:20:09+00:00,257,1,700,1100,,
5945925,0,CN,chinese,7,chinese(cantonese),7,english,6,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2019-08-24T14:00:59+00:00,193,0,0,1500,,
5949817,0,ZA,english,7,,,,,,,,,,,,,,,afrikaans,1,,,,,,,,,,,,,,,,,2019-03-08T16:16:37+00:00,1215,1,500,1099,,
5950609,0,CN,chinese,7,,,,,,,,,,,,,,,english,6,french,1,,,,,,,,,,,,,,,2019-08-28T12:48:33+00:00,156,1,100,1200,,
5950966,1,DE,german,7,,,,,,,,,,,,,,,catalan,1,english,6,french,2,italian,5,spanish,5,,,,,,,,,2020-06-16T09:20:42+00:00,0,1,400,2000,,
5957284,1,MY,malay,7,,,,,,,,,,,,,,,english,6,french,1,indonesian,6,japanese,1,,,,,,,,,,,2019-04-25T10:31:40+00:00,0,0,0,500,,
5976664,1,CO,spanish,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-02-12T10:53:16+00:00,1269,1,750,950,,
5978508,1,TR,turkish,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-04-17T07:27:29+00:00,150,1,100,900,,
5983009,1,VN,vietnamese,7,,,,,,,,,,,,,,,chinese,1,english,5,thai,1,,,,,,,,,,,,,2019-06-13T14:17:20+00:00,999,0,300,700,,
5985271,1,ES,spanish,7,,,,,,,,,,,,,,,english,4,portuguese,3,,,,,,,,,,,,,,,2019-02-19T10:52:01+00:00,185,1,500,1500,,
5993180,1,FR,french,7,,,,,,,,,,,,,,,english,6,german,3,spanish,1,,,,,,,,,,,,,2019-04-23T08:36:34+00:00,518,1,700,1500,,
5993941,1,GB,english,7,,,,,,,,,,,,,,,korean,2,,,,,,,,,,,,,,,,,2019-05-10T10:23:42+00:00,525,1,600,1100,,
5994616,1,DE,arabic(egyptian),6,english,6,german,7,,,,,,,,,,,arabic(levantine),4,portuguese,3,spanish,4,turkish,7,,,,,,,,,,,2019-03-14T11:06:52+00:00,160,0,600,1200,,
5996134,0,FR,french,7,,,,,,,,,,,,,,,english,6,russian,5,spanish,2,,,,,,,,,,,,,2019-02-19T11:17:02+00:00,937,1,899,2099,,
5996338,0,GB,english,7,,,,,,,,,,,,,,,chinese,2,spanish,2,,,,,,,,,,,,,,,2020-04-10T10:31:47+00:00,220,1,500,800,,
5998907,1,JP,english,6,japanese,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-30T11:37:41+00:00,483,1,900,1800,,
5998920,1,FI,english,6,finnish,7,,,,,,,,,,,,,japanese,1,spanish,3,,,,,,,,,,,,,,,2019-05-16T14:39:13+00:00,984,1,800,1500,,
6000383,1,DE,english,6,german,7,,,,,,,,,,,,,bosnian,2,croatian,2,italian,1,serbian,2,,,,,,,,,,,2019-03-02T11:25:19+00:00,1205,1,700,1200,,
6001492,1,RU,french,6,,,,,,,,,,,,,,,english,5,russian,7,spanish,1,,,,,,,,,,,,,2020-05-05T11:42:26+00:00,119,1,200,700,,
6006059,1,GB,english,7,,,,,,,,,,,,,,,chinese,3,french,2,italian,1,korean,1,polish,1,russian,2,spanish,1,ukrainian,4,,,2019-08-05T19:11:00+00:00,1547,1,700,1080,,
6006889,0,CA,english,7,,,,,,,,,,,,,,,japanese,4,other,1,urdu,5,,,,,,,,,,,,,2020-01-23T10:53:53+00:00,257,1,800,1800,,
6014948,1,FR,english,6,french,7,,,,,,,,,,,,,dutch,5,,,,,,,,,,,,,,,,,2019-05-14T13:40:27+00:00,577,1,700,2000,,
6018279,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,galician,6,italian,1,portuguese,2,,,,,,,,,,,2019-05-28T12:07:24+00:00,897,1,600,1700,,
6019292,0,DE,german,7,spanish,6,,,,,,,,,,,,,english,5,portuguese,3,,,,,,,,,,,,,,,2019-04-23T08:48:26+00:00,83,1,900,1800,,
6019729,0,AU,english,7,,,,,,,,,,,,,,,french,2,spanish,4,,,,,,,,,,,,,,,2020-02-11T11:07:18+00:00,126,1,400,1750,,
6019963,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2019-02-27T10:46:40+00:00,1276,1,500,1100,,
6020919,1,IN,english,6,hindi,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-03T15:20:47+00:00,258,1,400,1200,,
6020971,1,ES,spanish,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-02-11T04:44:05+00:00,191,1,440,1238,,
6022245,1,BR,english,6,portuguese,7,,,,,,,,,,,,,japanese,3,russian,1,spanish,3,,,,,,,,,,,,,2019-11-20T10:21:36+00:00,640,1,300,700,,
6026125,1,DE,english,6,german,7,,,,,,,,,,,,,polish,1,spanish,2,,,,,,,,,,,,,,,2019-03-19T10:40:26+00:00,213,1,1200,2000,,
6026804,0,JP,japanese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-10-23T06:39:42+00:00,51,1,1500,3500,,
6027039,1,NG,english,7,,,,,,,,,,,,,,,french,1,other,1,spanish,2,yoruba,5,,,,,,,,,,,2019-03-01T15:32:18+00:00,1485,1,350,700,,
6030494,1,AR,spanish,7,,,,,,,,,,,,,,,chinese,6,english,3,,,,,,,,,,,,,,,2020-06-01T03:19:15+00:00,9,1,400,800,,
6035837,1,KR,korean,7,,,,,,,,,,,,,,,english,6,german,3,,,,,,,,,,,,,,,2020-02-21T08:34:31+00:00,324,1,800,1100,,
6035869,1,PH,english,6,filipino(tagalog),6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-04-12T09:45:32+00:00,2727,1,199,400,,
6037168,0,GB,english,7,,,,,,,,,,,,,,,french,6,german,4,polish,6,spanish,3,,,,,,,,,,,2020-03-09T15:06:52+00:00,116,1,599,1999,,
6039229,1,UA,russian,7,,,,,,,,,,,,,,,english,3,ukrainian,7,,,,,,,,,,,,,,,2019-03-07T10:22:18+00:00,11,1,300,1200,,
6040418,1,CO,english,6,spanish,7,,,,,,,,,,,,,french,5,italian,2,portuguese,2,,,,,,,,,,,,,2019-04-23T08:27:00+00:00,570,1,400,700,,
6050457,0,US,english,7,,,,,,,,,,,,,,,chinese,1,french,4,gaelic(irish),2,russian,1,spanish,1,,,,,,,,,2020-05-11T05:00:34+00:00,117,1,300,1000,,
6051754,1,GB,english,7,,,,,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2019-03-22T16:03:25+00:00,150,0,0,1500,,
6053969,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,german,1,,,,,,,,,,,,,,,2020-01-02T11:11:29+00:00,484,1,300,700,,
6056218,1,TR,english,6,turkish,7,,,,,,,,,,,,,arabic,2,spanish,1,,,,,,,,,,,,,,,2019-04-18T13:27:35+00:00,275,1,100,995,,
6070861,1,ES,spanish,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-03-12T14:42:30+00:00,147,1,950,2000,,
6074833,1,GB,english,7,,,,,,,,,,,,,,,spanish,5,,,,,,,,,,,,,,,,,2019-03-15T14:22:58+00:00,987,0,100,1800,,
6075963,0,FR,french,7,,,,,,,,,,,,,,,english,3,spanish,3,,,,,,,,,,,,,,,2019-09-13T09:07:45+00:00,385,1,500,2000,,
6077146,1,VE,english,6,spanish,7,,,,,,,,,,,,,russian,3,,,,,,,,,,,,,,,,,2019-06-11T09:45:38+00:00,314,1,500,800,,
6079097,1,US,english,7,,,,,,,,,,,,,,,catalan,3,dutch,1,french,3,spanish,5,,,,,,,,,,,2019-03-18T10:18:44+00:00,1100,1,800,1500,,
6079593,1,GR,greek,7,,,,,,,,,,,,,,,english,5,italian,5,,,,,,,,,,,,,,,2019-06-13T14:17:19+00:00,157,1,100,1500,,
6080375,0,IT,italian,7,,,,,,,,,,,,,,,english,4,french,2,german,1,portuguese,6,spanish,2,,,,,,,,,2019-05-15T11:01:25+00:00,1124,1,100,1500,,
6083517,1,US,english,7,spanish,7,,,,,,,,,,,,,chinese,1,french,2,german,2,italian,6,other,1,portuguese,6,russian,1,,,,,2019-12-17T05:39:38+00:00,642,1,500,700,,
6088253,1,AT,german,7,,,,,,,,,,,,,,,english,5,french,2,spanish,1,turkish,2,,,,,,,,,,,2019-03-19T10:42:15+00:00,1539,1,400,1400,,
6090422,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,japanese,6,korean,3,,,,,,,,,,,,,2020-06-15T08:24:07+00:00,0,1,700,1500,,
6091231,0,JP,japanese,7,,,,,,,,,,,,,,,spanish,1,english,5,,,,,,,,,,,,,,,2020-03-27T04:01:41+00:00,175,1,1000,2100,,
6093543,1,FR,french,7,,,,,,,,,,,,,,,chinese,4,english,5,italian,3,spanish,3,,,,,,,,,,,2019-06-04T10:05:17+00:00,1206,1,600,900,,
6096840,0,ZA,english,7,,,,,,,,,,,,,,,korean,1,spanish,1,,,,,,,,,,,,,,,2019-03-22T15:39:48+00:00,28,1,500,1000,,
6097826,0,GB,english,7,,,,,,,,,,,,,,,japanese,5,,,,,,,,,,,,,,,,,2019-06-07T10:27:59+00:00,733,1,700,1800,,
6097950,1,CN,chinese,7,,,,,,,,,,,,,,,english,5,spanish,1,,,,,,,,,,,,,,,2019-11-18T07:53:00+00:00,561,1,500,700,,
6099737,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-04-23T08:43:53+00:00,1983,1,475,950,,
6104540,1,ZA,english,7,,,,,,,,,,,,,,,german,3,,,,,,,,,,,,,,,,,2020-04-14T11:32:38+00:00,485,1,450,1000,,
6104725,0,US,english,7,,,,,,,,,,,,,,,french,1,,,,,,,,,,,,,,,,,2020-01-17T03:41:12+00:00,630,1,300,800,,
6107554,0,EG,arabic(egyptian),7,arabic(modernstandard),7,,,,,,,,,,,,,english,5,french,1,russian,5,spanish,2,,,,,,,,,,,2020-04-21T11:31:33+00:00,58,1,500,1000,,
6108326,1,GB,english,7,,,,,,,,,,,,,,,spanish,6,,,,,,,,,,,,,,,,,2019-12-24T09:57:19+00:00,519,1,450,1100,,
6111113,0,JP,japanese,7,,,,,,,,,,,,,,,english,4,spanish,4,,,,,,,,,,,,,,,2020-05-15T04:01:10+00:00,92,1,600,1000,,
6112893,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-09-27T18:18:56+00:00,45,1,200,1000,,
6113422,1,FR,french,7,,,,,,,,,,,,,,,czech,1,english,5,spanish,4,swedish,2,,,,,,,,,,,2019-05-21T14:23:48+00:00,594,1,468,900,,
6117102,1,TR,english,6,turkish,7,,,,,,,,,,,,,polish,3,spanish,2,,,,,,,,,,,,,,,2019-03-26T11:41:00+00:00,226,1,380,800,,
6117233,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,kurdish,5,,,,,,,,,,,,,,,,,2019-04-11T09:23:31+00:00,531,1,300,450,,
6125223,1,VE,spanish,7,,,,,,,,,,,,,,,english,2,,,,,,,,,,,,,,,,,2019-04-23T08:21:37+00:00,1057,1,300,650,,
6126481,0,DE,english,6,german,7,spanish,6,,,,,,,,,,,italian,7,portuguese,3,,,,,,,,,,,,,,,2020-04-28T11:48:12+00:00,210,1,300,1000,,
6134873,0,ES,spanish,7,,,,,,,,,,,,,,,catalan,7,english,5,,,,,,,,,,,,,,,2020-03-23T04:06:36+00:00,69,1,800,1500,,
6137631,0,CO,spanish,7,,,,,,,,,,,,,,,english,5,turkish,4,,,,,,,,,,,,,,,2020-04-28T06:59:56+00:00,120,1,400,1000,,
6139358,0,GB,english,7,,,,,,,,,,,,,,,chinese,1,french,6,german,3,italian,2,spanish,2,swedish,1,thai,6,,,,,2019-08-09T17:24:55+00:00,844,1,800,1700,,
6139827,1,UA,english,6,,,,,,,,,,,,,,,french,2,german,4,polish,3,russian,5,ukrainian,5,,,,,,,,,2020-04-17T07:34:21+00:00,1,1,400,1200,,
6142779,1,DE,german,7,,,,,,,,,,,,,,,polish,2,armenian,2,english,6,french,4,greek,4,italian,4,spanish,3,turkish,2,,,2019-04-09T09:09:43+00:00,204,1,600,1800,,
6148183,0,GB,english,7,,,,,,,,,,,,,,,french,1,german,3,polish,1,,,,,,,,,,,,,2019-05-03T14:40:44+00:00,191,1,1100,1200,,
6148860,1,HU,english,7,hungarian,7,,,,,,,,,,,,,dutch,4,italian,4,,,,,,,,,,,,,,,2020-05-18T08:19:53+00:00,22,1,400,1100,,
6155411,0,GB,english,7,,,,,,,,,,,,,,,italian,1,,,,,,,,,,,,,,,,,2020-04-23T11:18:10+00:00,7,1,400,1200,,
6156280,1,GB,english,7,,,,,,,,,,,,,,,chinese,4,french,3,spanish,5,,,,,,,,,,,,,2019-04-19T14:16:59+00:00,2304,1,550,900,,
6157561,0,RO,french,6,,,,,,,,,,,,,,,romanian,7,,,,,,,,,,,,,,,,,2020-04-27T11:54:17+00:00,32,1,1000,1400,,
6163081,1,CN,chinese,7,,,,,,,,,,,,,,,chinese(hokkien),6,english,4,japanese,1,spanish,1,,,,,,,,,,,2019-06-26T11:16:05+00:00,716,1,500,1100,,
6170684,0,NL,dutch,7,,,,,,,,,,,,,,,chinese,1,english,5,spanish,2,,,,,,,,,,,,,2019-04-18T13:06:09+00:00,928,1,850,1650,,
6172050,1,DE,english,6,german,7,,,,,,,,,,,,,french,3,italian,6,spanish,3,,,,,,,,,,,,,2019-04-16T10:22:05+00:00,206,1,700,1000,,
6172596,1,IT,italian,7,spanish,6,,,,,,,,,,,,,english,3,,,,,,,,,,,,,,,,,2019-04-18T12:18:21+00:00,72,1,400,1200,,
6176976,1,FR,french,7,,,,,,,,,,,,,,,english,4,italian,1,russian,1,,,,,,,,,,,,,2020-01-20T02:25:30+00:00,230,1,680,1200,,
6181107,1,FR,french,7,,,,,,,,,,,,,,,english,6,spanish,2,,,,,,,,,,,,,,,2019-06-25T09:23:36+00:00,77,1,500,1500,,
6185228,1,RU,russian,7,,,,,,,,,,,,,,,english,5,korean,3,,,,,,,,,,,,,,,2019-10-25T10:50:47+00:00,138,0,400,600,,
6188322,0,JP,japanese,7,,,,,,,,,,,,,,,english,4,,,,,,,,,,,,,,,,,2020-05-06T03:24:52+00:00,52,1,400,1500,,
6193790,0,KR,korean,7,,,,,,,,,,,,,,,english,6,mon,6,,,,,,,,,,,,,,,2019-05-14T13:31:51+00:00,1011,1,300,1400,,
6202373,1,PL,english,7,polish,7,,,,,,,,,,,,,chinese,3,chinese(cantonese),1,german,4,russian,1,swahili,1,,,,,,,,,2020-02-12T12:36:55+00:00,113,1,300,900,,
6202392,1,JO,arabic,7,arabic(levantine),7,,,,,,,,,,,,,arabic(maghrebi),3,arabic(modernstandard),7,english,6,,,,,,,,,,,,,2019-04-25T10:31:42+00:00,538,1,500,1300,,
6203711,0,PH,english,7,filipino(tagalog),7,,,,,,,,,,,,,chinese,1,,,,,,,,,,,,,,,,,2019-05-06T09:30:23+00:00,1497,1,900,900,,
6204869,0,IT,english,6,german,6,italian,7,,,,,,,,,,,danish,1,french,4,spanish,2,,,,,,,,,,,,,2019-06-26T11:37:21+00:00,699,1,950,1050,,
6207192,1,TR,turkish,7,,,,,,,,,,,,,,,english,5,spanish,4,,,,,,,,,,,,,,,2020-06-01T11:34:16+00:00,3,1,100,800,,
6210797,1,ES,english,6,spanish,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07T10:03:17+00:00,286,0,500,1100,,
6213873,1,VE,spanish,7,,,,,,,,,,,,,,,english,4,italian,1,other,1,,,,,,,,,,,,,2019-10-23T06:40:11+00:00,420,1,400,700,,
6217195,0,GB,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2020-03-24T04:01:41+00:00,297,1,700,1000,,
6222350,1,DE,english,6,french,6,german,7,spanish,6,,,,,,,,,hebrew,3,,,,,,,,,,,,,,,,,2019-05-21T14:18:32+00:00,1131,1,1500,2000,,
6228272,1,DE,german,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-09-27T18:18:54+00:00,736,1,500,1400,,
6229153,0,IT,italian,7,,,,,,,,,,,,,,,english,4,french,3,hindi,3,other,1,portuguese,1,spanish,5,urdu,1,,,,,2020-02-27T11:02:53+00:00,197,1,350,1300,,
6231712,0,IT,italian,7,,,,,,,,,,,,,,,english,3,japanese,1,spanish,3,,,,,,,,,,,,,2020-04-13T11:26:02+00:00,108,1,600,1000,,
6240583,0,IE,english,7,,,,,,,,,,,,,,,dutch,7,french,3,gaelic(irish),3,german,3,portuguese,2,,,,,,,,,2020-05-19T11:09:34+00:00,129,1,300,1400,,
6241523,1,ID,indonesian,7,javanese,7,,,,,,,,,,,,,english,5,french,5,other,1,,,,,,,,,,,,,2019-05-16T14:22:49+00:00,78,1,500,1000,,
6242154,0,ZA,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2019-05-24T10:07:24+00:00,18,1,200,1500,,
6248712,1,ES,english,6,spanish,7,,,,,,,,,,,,,french,2,portuguese,2,,,,,,,,,,,,,,,2020-02-07T07:16:45+00:00,448,1,350,1200,,
6250431,0,US,english,7,,,,,,,,,,,,,,,hebrew,2,,,,,,,,,,,,,,,,,2020-04-23T03:26:13+00:00,83,1,500,1500,,
6252805,0,FR,french,7,,,,,,,,,,,,,,,english,5,german,3,greek,2,italian,4,polish,2,portuguese,3,russian,3,spanish,4,,,2019-05-28T12:29:15+00:00,1286,1,1300,2300,,
6256373,0,IT,italian,7,,,,,,,,,,,,,,,english,3,french,4,,,,,,,,,,,,,,,2020-02-20T14:15:54+00:00,24,1,300,1500,,
6261017,1,FR,french,7,,,,,,,,,,,,,,,english,4,italian,4,portuguese,4,spanish,3,,,,,,,,,,,2019-06-04T10:04:59+00:00,986,1,1000,2000,,
6262775,1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,3,german,5,,,,,,,,,,,,,2020-03-21T02:13:26+00:00,150,1,300,800,,
6262949,0,US,english,7,,,,,,,,,,,,,,,chinese,1,french,1,russian,7,ukrainian,7,,,,,,,,,,,2020-04-14T10:18:04+00:00,25,1,600,1700,,
6265700,0,ES,spanish,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2019-05-21T13:59:08+00:00,1208,1,400,1300,,
6267313,0,US,english,7,,,,,,,,,,,,,,,german,5,spanish,4,,,,,,,,,,,,,,,2019-07-16T08:43:10+00:00,115,1,650,1400,,
6270934,1,RU,russian,7,,,,,,,,,,,,,,,english,4,german,1,spanish,2,,,,,,,,,,,,,2019-05-29T17:01:17+00:00,324,1,300,650,,
6274491,0,PL,english,6,polish,7,,,,,,,,,,,,,arabic,5,german,3,greek,1,russian,3,slovak,5,spanish,4,,,,,,,2019-09-07T11:47:58+00:00,199,1,850,2050,,
6276409,1,JP,japanese,7,,,,,,,,,,,,,,,english,5,,,,,,,,,,,,,,,,,2020-04-21T07:18:00+00:00,123,1,600,1600,,
6276712,1,IT,italian,7,,,,,,,,,,,,,,,english,4,french,5,hausa,2,russian,6,spanish,6,ukrainian,7,,,,,,,2019-09-30T11:26:16+00:00,498,1,1000,2100,,
6277041,0,GB,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2019-06-26T11:08:09+00:00,1358,0,0,2000,,
6277873,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-25T09:44:00+00:00,698,1,200,400,,
6281264,0,LT,english,6,,,,,,,,,,,,,,,lithuanian,7,russian,1,spanish,1,,,,,,,,,,,,,2020-04-29T12:01:37+00:00,56,1,400,1000,,
6283000,0,IT,italian,7,,,,,,,,,,,,,,,english,4,german,4,spanish,5,,,,,,,,,,,,,2019-09-30T11:26:15+00:00,91,1,100,1500,,
6285391,1,CO,spanish,7,,,,,,,,,,,,,,,english,2,french,3,,,,,,,,,,,,,,,2019-05-28T12:16:46+00:00,1091,1,400,770,,
6287028,1,ZA,english,7,,,,,,,,,,,,,,,chinese,4,korean,2,,,,,,,,,,,,,,,2020-04-28T12:01:20+00:00,184,1,200,1000,,
6288598,1,NL,dutch,7,english,6,,,,,,,,,,,,,portuguese,1,spanish,4,,,,,,,,,,,,,,,2019-11-27T02:26:08+00:00,504,1,400,900,,
6289214,1,KR,english,6,korean,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-28T12:41:06+00:00,1137,1,600,1300,,
6290388,0,PY,english,6,german,7,spanish,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-06-25T09:25:02+00:00,644,1,500,2200,,
6291215,1,PH,english,7,,,,,,,,,,,,,,,french,2,,,,,,,,,,,,,,,,,2019-05-31T14:43:07+00:00,1223,1,800,1150,,
6291922,1,PL,polish,7,,,,,,,,,,,,,,,czech,2,english,5,german,1,italian,5,russian,1,,,,,,,,,2020-04-16T11:05:53+00:00,47,1,200,700,,
6294392,0,LB,arabic,7,,,,,,,,,,,,,,,english,3,french,4,,,,,,,,,,,,,,,2020-02-14T09:18:21+00:00,71,1,600,2000,,
6294592,0,IT,english,6,italian,7,,,,,,,,,,,,,spanish,4,,,,,,,,,,,,,,,,,2020-04-22T11:24:26+00:00,58,1,500,1300,,
6294944,1,US,english,7,,,,,,,,,,,,,,,german,3,other,1,serbian,4,,,,,,,,,,,,,2019-09-06T13:22:40+00:00,727,1,400,950,,
6295080,0,CN,chinese,7,,,,,,,,,,,,,,,chinese(cantonese),3,english,5,,,,,,,,,,,,,,,2019-06-19T09:26:46+00:00,4,1,500,1600,,
6298274,0,JP,japanese,7,,,,,,,,,,,,,,,english,5,thai,2,,,,,,,,,,,,,,,2019-06-11T10:11:20+00:00,100,1,700,1600,,
6298402,0,GB,english,7,,,,,,,,,,,,,,,korean,1,,,,,,,,,,,,,,,,,2020-02-10T14:21:12+00:00,181,1,600,1200,,
6299296,1,TR,turkish,7,,,,,,,,,,,,,,,english,5,spanish,3,,,,,,,,,,,,,,,2020-05-28T09:26:10+00:00,12,1,200,700,,
6300773,0,GB,english,7,,,,,,,,,,,,,,,dutch,1,french,7,italian,2,spanish,6,,,,,,,,,,,2019-07-08T10:22:05+00:00,461,1,400,2200,,
6303452,1,JP,japanese,7,,,,,,,,,,,,,,,english,2,german,4,other,1,,,,,,,,,,,,,2019-08-10T17:31:23+00:00,615,1,600,1000,,
6305356,0,ZM,english,7,spanish,7,,,,,,,,,,,,,french,4,italian,3,,,,,,,,,,,,,,,2020-04-09T10:59:01+00:00,221,1,200,1000,,
6306467,0,GB,english,7,,,,,,,,,,,,,,,french,2,german,4,italian,1,spanish,5,,,,,,,,,,,2020-04-17T07:25:38+00:00,227,1,800,1600,,
6308590,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,japanese,4,other,1,,,,,,,,,,,,,2020-01-14T09:29:45+00:00,222,1,300,850,,
6320895,1,TW,chinese,7,chinese(taiwanese),7,,,,,,,,,,,,,chinese(hokkien),7,english,5,french,3,korean,5,other,1,,,,,,,,,2019-06-12T12:26:49+00:00,802,1,700,1150,78,B2
6322626,1,GB,english,7,,,,,,,,,,,,,,,french,4,,,,,,,,,,,,,,,,,2019-07-09T14:48:39+00:00,175,1,625,1600,,
6329215,0,FR,french,7,,,,,,,,,,,,,,,english,6,malayalam,1,other,1,spanish,1,,,,,,,,,,,2019-06-18T07:52:30+00:00,202,1,1000,1800,,
6330008,1,US,english,7,,,,,,,,,,,,,,,spanish,2,,,,,,,,,,,,,,,,,2019-06-21T12:42:03+00:00,424,1,700,1420,,
6332417,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2019-07-09T15:40:40+00:00,501,1,500,1200,,
6340925,1,FR,english,6,french,7,,,,,,,,,,,,,korean,1,portuguese,7,,,,,,,,,,,,,,,2019-08-10T17:49:29+00:00,871,1,550,1390,,
6341439,1,LB,arabic,7,arabic(levantine),7,,,,,,,,,,,,,english,6,,,,,,,,,,,,,,,,,2019-06-19T09:52:18+00:00,281,1,800,1500,,
6341607,1,US,english,7,,,,,,,,,,,,,,,spanish,3,,,,,,,,,,,,,,,,,2019-07-04T12:16:39+00:00,1679,1,900,1900,,
6343812,1,JP,japanese,7,,,,,,,,,,,,,,,english,3,other,1,,,,,,,,,,,,,,,2019-06-18T08:00:28+00:00,632,1,1500,2400,,
6347484,1,JP,japanese,7,,,,,,,,,,,,,,,english,2,portuguese,3,spanish,4,,,,,,,,,,,,,2020-05-11T05:08:40+00:00,35,0,200,650,,
6348900,1,ES,catalan,7,latin,6,spanish,7,,,,,,,,,,,english,5,french,4,other,1,,,,,,,,,,,,,2019-06-27T14:38:30+00:00,24,1,500,1700,,
6354186,1,MA,arabic,7,,,,,,,,,,,,,,,arabic(maghrebi),7,chinese,5,english,6,french,5,japanese,2,,,,,,,,,2020-05-04T13:47:18+00:00,8,1,300,600,,
6358592,0,ES,spanish,7,,,,,,,,,,,,,,,english,2,french,3,portuguese,5,,,,,,,,,,,,,2020-03-28T03:52:50+00:00,108,1,100,1600,,
6358684,0,GB,english,7,,,,,,,,,,,,,,,french,3,russian,1,spanish,1,,,,,,,,,,,,,2019-08-05T18:50:14+00:00,525,1,800,2400,,
6358722,1,ES,basque,7,spanish,7,,,,,,,,,,,,,english,5,french,1,greek,1,italian,4,ladin,7,latin,3,portuguese,1,,,,,2019-10-15T03:56:12+00:00,449,1,400,1500,,
6362371,1,TM,russian,7,turkmen,7,,,,,,,,,,,,,chinese,1,english,3,turkish,3,uzbek,2,,,,,,,,,,,2019-07-11T15:26:29+00:00,57,1,100,400,,
6362487,1,CZ,czech,7,english,6,,,,,,,,,,,,,finnish,1,italian,1,russian,1,spanish,4,,,,,,,,,,,2019-12-23T06:29:27+00:00,230,1,300,745,,
6364329,1,CN,chinese,7,,,,,,,,,,,,,,,english,4,japanese,1,,,,,,,,,,,,,,,2019-11-28T06:48:41+00:00,769,1,500,1100,,
6368237,1,IR,english,6,persian(farsi),7,,,,,,,,,,,,,french,1,turkish,1,,,,,,,,,,,,,,,2020-02-20T07:50:50+00:00,26,1,300,470,,
6369452,1,GB,english,7,,,,,,,,,,,,,,,arabic(egyptian),1,spanish,1,,,,,,,,,,,,,,,2020-05-06T11:19:14+00:00,61,1,400,1300,,
6369680,1,AR,spanish,7,,,,,,,,,,,,,,,english,3,korean,1,,,,,,,,,,,,,,,2020-05-04T03:00:19+00:00,52,1,300,500,,
